Site.Code,Site,Sampling.Time,Unique.ID,Plot.ID,Leaf.PercN,Leaf.PercC,Leaf.CHN.Moldy,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,,Epibiota.Periphyton,Epibiota.Macroalgae,Epibiota.MobileInvertebrate,Epibiota.Seagrass,Epibiota.SessileInvertebrate,Epibiota.SD.Periphyton,Epibiota.SD.SessileInvertebrate,Epibiota.SD.Macroalgae,Epibiota.SD.TotalEpibiota,Std.Total.Abund.Mesograzers,Std.Total.Abund.Molluscs,Std.Total.Abund.Crustaceans,Std.Total.Abund.Amphipods,Std.Abund.Gammarids,Std.Abund.Caprellids,Std.Abund.Isopods,Std.Abund.Gastropods,Std.Abund.Polychaetes,Plot.Grazer.Richness,Std.Total.Biomass.Mesograzers,Std.Total.Biomass.Molluscs,Std.Total.Biomass.Crustaceans,Std.Total.Biomass.Amphipods,Std.Biomass.Gammarids,Std.Biomass.Caprellids,Std.Biomass.Isopods,Std.Biomass.Gastropods,Std.Biomass.Polychaetes,Mean.Above.Zmarina.g,Mean.Above.OtherSeagrass.g,Mean.Above.Total.macrophytes.core.g,Mean.Below.Zmarina.g,Mean.Below.OtherSeagrass.g,Mean.Total.Below.macrophytes.core.g,Mean.Macroalgae.g,Mean.Total.Seagrass.Biomass.Above,Mean.Total.Seagrass.Biomass.Below,TOTAL.Seagrass.Biomass,TOTAL.Macrophyte.Biomass,Macroalgae,Pdn.Amphipod,Pdn.Caprellid,Pdn.Gastropod,Pdn.Isopod,Pdn.Lettuce,Pdn.Shrimp,Pdn.Squid,Pdn.Crustacean
IR,IR.A,1,IR.A.1.12,12,2.905463696,34.67253494,N,700.280112,0.18,2.7,11.35,,0.0462,0,0,0.3365,0,0.137295691,0,0,0.137295691,430.3646145,427.3759713,2.988643156,0,0,0,2.988643156,427.3759713,0,2,170.2450687,167.5224148,2.722653915,0,0,0,2.722653915,167.5224148,0,14,10,24,7.5,17,24.5,0,24,24.5,38.5,48.5,NA,0,NA,0,NA,0,NA,0,0
IR,IR.A,1,IR.A.1.13,13,2.509554863,34.71999741,N,891.2655971,0.17,2.76,11.79,,0.0259,0,0,0.1953,0,0.132616487,0,0,0.132616487,412.1110177,407.9058032,4.205214466,2.102607233,2.102607233,0,2.102607233,407.9058032,0,3,90.91463415,90.61396131,0.300672834,0,0,0,0.300672834,90.61396131,0,12.5,11.5,24,5.5,24.5,30,0,24,30,42.5,54,NA,1,NA,0,NA,0,NA,0,1
IR,IR.A,1,IR.A.1.14,14,2.688944101,33.33221436,N,350.140056,0.15,2.08,9.97,,0.0316,0,0,0.23,0,0.137391304,0,0,0.137391304,117.2291297,117.2291297,0,0,0,0,0,117.2291297,0,1,26.45115453,26.45115453,0,0,0,0,0,26.45115453,0,22,19.5,41.5,8,39.5,47.5,0,41.5,47.5,69.5,89,1.3461,1,NA,0,NA,0,NA,0,1
IR,IR.A,1,IR.A.1.15,15,2.551124096,33.91776657,N,222.8163993,0.18,2.68,9.55,,0.0083,0,0,0.1678,0,0.049463647,0,0,0.049463647,610.2212052,607.6786168,2.542588355,0,0,0,2.542588355,607.6786168,0,3,133.4452072,132.5273328,0.917874396,0,0,0,0.917874396,132.5273328,0,3.5,8.5,12,1.71,20,21.71,0,12,21.71,25.21,33.71,NA,0,NA,0,NA,0,NA,0,0
IR,IR.A,1,IR.A.1.16,16,2.583722353,33.99923706,N,190.9854851,0.19,2.52,10.4,,0.0349,0,0,0.2704,0,0.129068047,0,0,0.129068047,184.9659663,180.5267831,4.43918319,0,0,0,4.43918319,180.5267831,0,3,84.61527079,80.5711749,4.044095886,0,0,0,4.044095886,80.5711749,0,7,13,20,3,28,31,0,20,31,38,51,NA,0,NA,0,NA,NA,NA,0,0
IR,IR.A,1,IR.A.1.17,17,2.55761385,32.54567337,N,795.7728546,0.14,2.72,12.28,,0.0281,0,0,0.2666,0,0.10540135,0,0,0.10540135,197.1869829,187.5344732,9.652509653,0,0,0,9.652509653,187.5344732,0,2,74.05819084,57.65719801,16.40099283,0,0,0,16.40099283,57.65719801,0,13,12,25,5,23,28,0,25,28,41,53,1.5177,0,NA,0,NA,0,NA,0,0
IR,IR.A,1,IR.A.1.18,18,2.469513655,32.98036194,N,254.6473135,0.17,2.86,10.25,,0.0245,0,0,0.2173,0,0.112747354,0,0,0.112747354,150.613611,145.0353291,5.578281889,1.859427296,1.859427296,0,3.718854593,145.0353291,0,3,44.05912979,41.02268501,3.036444775,0.671253254,0.671253254,0,2.365191521,41.02268501,0,14.5,9.5,24,3.5,18.5,22,0,24,22,36.5,46,3.4516,1,NA,0,NA,NA,NA,0,1
IR,IR.A,1,IR.A.1.19,19,2.513160944,33.1215744,N,954.9274255,0.14,2.7,11.53,,0.03,0,0,0.1818,0,0.165016502,0,0,0.165016502,113.4421134,111.8881119,1.554001554,1.554001554,1.554001554,0,0,111.8881119,0,2,30.50660451,29.09090909,1.415695416,1.415695416,1.415695416,0,0,29.09090909,0,15,20,35,5.5,25.5,31,0,35,31,46,66,NA,1,NA,0,NA,0,NA,0,1
IR,IR.A,1,IR.A.1.20,20,2.539913416,33.09386063,N,509.2946269,0.14,2.3,9.59,,0.0248,0,0,0.1595,0,0.155485893,0,0,0.155485893,49.01960784,47.43833017,1.581277672,0,0,0,1.581277672,47.43833017,0,2,20.45382669,16.81688805,3.636938646,0,0,0,3.636938646,16.81688805,0,8.895,15.5,24.395,2.5,27.5,30,0,24.395,30,38.895,54.395,0.1054,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.1,1,2.729596615,37.40345383,N,270.5627706,0.24,6.4,28.02,,0.0674,0,0,0.3412,0,0.197538101,0,0,0.197538101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,14.5,34.5,0,34.5,0,14.5,34.5,49,49,14.5314,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.2,2,2.053730249,34.78736496,N,270.5627706,0.26,4.94,24.242,,0.056,0,0,0.3413,0,0.164078523,0,0,0.164078523,0.61169562,0,0.61169562,0,0,0,0.61169562,0,0,1,0.55725471,0,0.55725471,0,0,0,0.55725471,0,0,29,0,29,153,0,153,0,29,153,182,182,18.9017,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.3,3,2.013035774,34.70577621,N,190.9854851,0.34,6.26,38,,0.1073,0,0,0.8272,0,0.1297147,0,0,0.1297147,1.243935813,0,1.243935813,0.621967906,0.621967906,0,0.621967906,0,0,2,2.86105237,0,2.86105237,1.430526185,1.430526185,0,1.430526185,0,0,85.5,0,85.5,130,0,130,0,85.5,130,215.5,215.5,5.6117,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.4,4,2.549941778,36.08929062,N,350.1400561,0.32,8,42.72,,0.0813,0,0,0.4764,0,0.170654912,0,0,0.170654912,0.592136428,0.592136428,0,0,0,0,0,0.592136428,0,2,0.349064424,0.349064424,0,0,0,0,0,0.349064424,0,19,0,19,7,0,7,0,19,7,26,26,2.5056,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.5,5,2.190980673,35.18299866,N,413.8018844,0.31,7.54,35.32,,0.1077,0,0,0.4811,0,0.223861983,0,0,0.223861983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,57.5,56,0,56,0,57.5,56,113.5,113.5,NA,1,NA,0,NA,0,NA,1,1
IR,IR.B,1,IR.B.1.6,6,2.407001495,37.22209549,N,525.210084,0.28,6.38,27.54,,0.095,0,0,0.7465,0,0.127260549,0,0,0.127260549,0.25030036,0,0.25030036,0,0,0,0.25030036,0,0,1,0.035792952,0,0.035792952,0,0,0,0.035792952,0,0,26.5,0,26.5,117.5,0,117.5,0,26.5,117.5,144,144,0.1711,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.7,7,2.60063386,35.64089584,N,397.8864273,0.35,9,38.88,,0.0833,0,0,0.5635,0,0.147826087,0,0,0.147826087,0.433247406,0,0.433247406,0.216623703,0.216623703,0,0.216623703,0,0,2,0.109178346,0,0.109178346,0.078201157,0.078201157,0,0.03097719,0,0,72,0,72,241.5,0,241.5,0,72,241.5,313.5,313.5,1.1608,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.8,8,2.613687038,36.90166092,N,302.3936848,0.32,9.08,40.9,,0.2726,0,0,0.6932,0,0.393248702,0,0,0.393248702,0.561219718,0.187073239,0.374146478,0,0,0,0.374146478,0.187073239,0,2,0.081938079,0.028435132,0.053502946,0,0,0,0.053502946,0.028435132,0,67.5,0,67.5,81,0,81,0,67.5,81,148.5,148.5,NA,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.9,9,2.706092358,37.28498077,N,636.6182837,0.39,8.5,38.04,,0.1401,0,0,0.6783,0,0.206545776,0,0,0.206545776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,0,71.5,135,0,135,0,71.5,135,206.5,206.5,3.0777,1,NA,NA,NA,1,NA,0,1
IR,IR.B,1,IR.B.1.10,10,2.565346003,36.58231354,N,159.1545709,0.34,9.72,52.9,,0.1343,0,0,0.8673,0,0.15484838,0,0,0.15484838,0.128323581,0,0.128323581,0.128323581,0.128323581,0,0,0,0,1,0.018350272,0,0.018350272,0.018350272,0.018350272,0,0,0,0,41,0,41,23,0,23,0,41,23,64,64,21.6652,1,NA,0,NA,0,NA,NA,1
IR,IR.B,1,IR.B.1.11,11,2.00117445,26.10141945,N,NA,0.29,4.34,20.84,,0.1069,0,0,0.3888,0,0.27494856,0,0,0.27494856,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,15,51.5,0,51.5,0,15,51.5,66.5,66.5,227.0561,1,NA,0,NA,1,NA,0,1
IR,IR.B,1,IR.B.1.12,12,2.686553717,35.42840958,N,111.4081996,0.22,5.26,21.54,,0.201,0,0,0.3548,0,0.566516347,0,0,0.566516347,1.855517071,0.61850569,0.61850569,0.61850569,0.61850569,0,0,0.61850569,0,3,29.30232558,29.07904503,0.223280554,0.223280554,0.223280554,0,0,29.07904503,0,45,0,45,50.5,0,50.5,0,45,50.5,95.5,95.5,31.7847,1,NA,0,NA,NA,NA,0,1
IR,IR.B,1,IR.B.1.13,13,2.65311408,34.18249893,N,429.7173415,0.32,21,26.58,,0.092,0,0,0.4182,0,0.219990435,0,0,0.219990435,0.659413122,0.329706561,0.329706561,0,0,0,0.329706561,0.329706561,0,2,0.17738213,0.130234092,0.047148038,0,0,0,0.047148038,0.130234092,0,40,0,40,82.5,0,82.5,0,40,82.5,122.5,122.5,6.5999,1,NA,NA,NA,0,NA,1,1
IR,IR.B,1,IR.B.1.14,14,1.822290182,23.41420555,N,318.3091419,0.34,9.42,39.08,,0.1344,0,0,0.9722,0,0.13824316,0,0,0.13824316,0.666555574,0,0.333277787,0,0,0,0.333277787,0,0,2,2.05565739,0,1.935344109,0,0,0,1.935344109,0,0,75.5,0,75.5,79,0,79,0,75.5,79,154.5,154.5,10.1461,1,NA,0,NA,1,NA,0,1
IR,IR.B,1,IR.B.1.15,15,2.728062868,37.07055283,N,541.1255412,0.31,5.08,25.02,,0.1182,0,0,0.3924,0,0.301223242,0,0,0.301223242,1.427220666,0,0.53520775,0,0,0,0.53520775,0,0,2,1.698749398,0,0.252439655,0,0,0,0.252439655,0,0,56.5,0,56.5,97,0,97,0,56.5,97,153.5,153.5,4.8738,1,NA,1,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.16,16,2.620332479,36.60000229,N,175.070028,0.28,8.9,45.66,,0.1358,0,0,0.6682,0,0.203232565,0,0,0.203232565,0.283502963,0,0.283502963,0,0,0,0.283502963,0,0,1,0.040540924,0,0.040540924,0,0,0,0.040540924,0,0,22,0,22,35.5,0,35.5,0,22,35.5,57.5,57.5,36.7383,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.17,17,2.166263103,34.66661453,N,222.8163993,0.34,7.6,42.58,,0.0897,0,0,0.9032,0,0.099313552,0,0,0.099313552,0.587561327,0,0.293780663,0.293780663,0.293780663,0,0,0,0,2,2.381679838,0,0.675695526,0.675695526,0.675695526,0,0,0,0,23,0,23,16,0,16,0,23,16,39,39,71.1849,1,NA,1,NA,1,NA,0,1
IR,IR.B,1,IR.B.1.18,18,1.713815689,34.47859573,N,206.9009422,0.32,9.14,38.06,,0.0823,0,0,0.5833,0,0.141093777,0,0,0.141093777,0.26257746,0,0.26257746,0,0,0,0.26257746,0,0,1,0.239208066,0,0.239208066,0,0,0,0.239208066,0,0,56,0,56,74,0,74,0,56,74,130,130,16.3821,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.19,19,2.192466021,34.87882614,N,763.9419406,0.33,8.96,47.72,,0.148,0,0,1.3581,0,0.108975775,0,0,0.108975775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,129,0,129,0,80,129,209,209,29.8609,1,NA,0,NA,0,NA,0,1
IR,IR.B,1,IR.B.1.20,20,2.399889708,36.75793457,N,63.66182837,0.26,6.22,44.74,,0.0554,0,0,0.3993,0,0.1387428,0,0,0.1387428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,76.5,0,76.5,0,38,76.5,114.5,114.5,58.3065,1,NA,0,NA,0,NA,0,1
JN,JN.A,1,JN.A.1.1,1,2.06661129,36.27321243,N,95.49274255,0.83,32.08,161.74,,1.68113,0,0.03577,4.37,0,0.384697941,0,0,0.384697941,6.144393241,0,6.144393241,6.144393241,6.144393241,0,0,0,0,3,31.53456221,0,31.53456221,31.53456221,31.53456221,0,0,0,0,162,0,162,12.5,0,12.5,0,162,12.5,174.5,174.5,NA,1,NA,0,NA,NA,NA,1,1
JN,JN.A,1,JN.A.1.2,2,2.222306013,36.3561821,N,127.3236567,0.8,34.44,157.74,,3.947944,0.00622,0.1107,4.99,0.00568,0.791171142,0.001138277,0.001246493,0.793555912,36.49798477,0,36.27407076,35.82624272,35.82624272,0,0.447828034,0,0.223914017,5,72.3369906,0,66.07657859,54.50783699,54.50783699,0,11.5687416,0,6.260412002,85.5,0,85.5,62.5,0,62.5,0,85.5,62.5,148,148,4.20212,1,NA,0,NA,0,NA,1,1
JN,JN.A,1,JN.A.1.3,3,2.033395529,35.33803558,N,159.1545709,0.81,31.42,168.68,,1.63593,0,0.07773,4.474,0,0.36565266,0,0,0.36565266,8.810572687,0,8.810572687,8.471704507,8.471704507,0,0.33886818,0,0,4,29.36191122,0,29.36191122,16.82141647,16.82141647,0,12.54049475,0,0,161.5,0,161.5,53,0,53,0,161.5,53,214.5,214.5,12.1563,1,NA,0,NA,1,NA,0,1
JN,JN.A,1,JN.A.1.4,4,2.352689266,36.35833359,N,127.3236567,0.81,30.14,156.64,,2.688,0.02227,0.14593,5.496,0,0.489082969,0,0.004052038,0.493135007,43.06608884,0.270855905,42.79523294,42.25352113,42.25352113,0,0.541711809,0.270855905,0,6,76.3808234,1.882448537,74.49837486,72.30254605,72.30254605,0,2.195828819,1.882448537,0,101,0,101,26,0,26,0,101,26,127,127,NA,1,NA,0,NA,NA,NA,1,1
JN,JN.A,1,JN.A.1.5,5,2.139133453,36.1504631,N,159.1545709,0.76,23.64,128.32,,1.476366,0.0256,0.04106,2.538,0.00566,0.581704492,0.002230102,0.010086682,0.594021277,11.23254402,0,11.23254402,11.23254402,11.23254402,0,0,0,0,3,15.25774135,0,15.25774135,15.25774135,15.25774135,0,0,0,0,153,0,153,54.5,0,54.5,0,153,54.5,207.5,207.5,0.0533,0,NA,0,NA,0,NA,1,0
JN,JN.A,1,JN.A.1.6,6,2.113819122,35.72943497,N,127.3236567,0.86,37.28,159.6,,2.211916,0.00067,0,5.009,0.00897,0.441588341,0.001790777,0.000133759,0.443512877,22.60013426,0,22.15260685,22.15260685,22.15260685,0,0,0,0.447527411,5,56.74580443,0,50.02170508,50.02170508,50.02170508,0,0,0,6.724099351,26,0,26,34.5,0,34.5,0,26,34.5,60.5,60.5,0.19358,1,NA,0,NA,0,NA,1,1
JN,JN.A,1,JN.A.1.7,7,1.785105586,35.01802826,N,159.1545709,0.72,31.96,157.7,,6.392,0.01232,0.05958,4.958,0.03868,1.289229528,0.007801533,0.002484873,1.299515934,30.44438988,0,30.44438988,30.44438988,30.44438988,0,0,0,0,4,52.17014486,0,52.17014486,52.17014486,52.17014486,0,0,0,0,172,0,172,61.5,0,61.5,0,172,61.5,233.5,233.5,0.14318,1,NA,0,NA,NA,NA,1,1
JN,JN.A,1,JN.A.1.8,8,2.446708679,36.40504074,N,190.9854851,0.76,27.9,151.4,,2.795352,0.01505,0.07887,3.937,0.01946,0.710020828,0.00494285,0.003822708,0.718786386,6.168359942,0,6.168359942,6.168359942,6.168359942,0,0,0,0,3,35.26959361,0,35.26959361,35.26959361,35.26959361,0,0,0,0,140.5,0,140.5,69.5,0,69.5,0,140.5,69.5,210,210,0.43989,1,NA,0,NA,0,NA,1,1
JN,JN.A,1,JN.A.1.9,9,2.220989704,36.20349503,N,127.3236567,0.86,34.86,154.54,,2.627476,0.00157,0.06146,4.67,0.00164,0.562628694,0.000351178,0.000336188,0.56331606,25.25944782,0,25.25944782,25.06363814,24.86782847,0.195809673,0.195809673,0,0,6,61.24143333,0,61.24143333,53.99510476,53.13706677,0.858037987,7.246328569,0,0,120,0,120,50.5,0,50.5,0,120,50.5,170.5,170.5,0.01561,0,NA,0,NA,0,NA,1,0
JN,JN.A,1,JN.A.1.10,10,2.386423826,36.5561142,N,159.1545709,0.79,30.48,144.54,,2.146794,0.00241,0.02446,4.437,0.00591,0.48383908,0.001331981,0.00054316,0.485714221,49.74582426,0,49.74582426,49.01960784,48.65649964,0.363108206,0.726216412,0,0,7,112.13435,0,112.13435,106.7596224,105.1684822,1.59114016,5.374727669,0,0,108,0,108,24,0,24,0,108,24,132,132,0.00623,1,NA,0,NA,0,NA,1,1
JN,JN.A,1,JN.A.1.11,11,2.599758863,36.37539673,N,127.3236567,0.85,32.68,133.38,,2.689246,0.0013,0.09177,6.499,0.00981,0.413793814,0.001509463,0.000200031,0.415503308,23.84500745,0,23.84500745,23.84500745,23.84500745,0,0,0,0,4,36.3585693,0,36.3585693,36.3585693,36.3585693,0,0,0,0,106.5,0,106.5,46,0,46,0,106.5,46,152.5,152.5,0.00452,0,NA,0,NA,NA,NA,1,0
JN,JN.A,1,JN.A.1.12,12,2.303274632,35.8260498,N,127.3236567,0.76,29.54,141.46,,2.34688,0.00242,0.06789,4.362,0.00117,0.538028427,0.000268226,0.000554791,0.538851444,24.83801296,0,24.83801296,24.83801296,24.83801296,0,0,0,0,3,136.0842333,0,136.0842333,136.0345572,136.0345572,0,0.049676026,0,0,113,0,113,36.5,0,36.5,0,113,36.5,149.5,149.5,0.25523,1,NA,0,NA,0,NA,0,1
JN,JN.A,1,JN.A.1.13,13,2.929812193,36.59496307,N,127.3236567,0.87,29.82,110.54,,6.52347,0.00403,0.07521,4.853,0.00626,1.344213888,0.001289924,0.000830414,1.346334226,24.56331878,0,24.56331878,24.01746725,24.01746725,0,0.545851528,0,0,5,41.86954148,0,41.86954148,41.79148472,41.79148472,0,0.078056769,0,0,179,0,179,79.5,0,79.5,0,179,79.5,258.5,258.5,0.12115,1,NA,0,NA,1,NA,0,1
JN,JN.A,1,JN.A.1.14,14,2.717594862,36.99695969,N,127.3236567,0.81,32.6,125.06,,1.663935,0.00156,0.03021,4.586,0.00748,0.362829263,0.001631051,0.000340166,0.36480048,15.12074024,0,15.12074024,15.12074024,15.12074024,0,0,0,0,3,37.77228617,0,37.77228617,37.77228617,37.77228617,0,0,0,0,189.5,0,189.5,65,0,65,0,189.5,65,254.5,254.5,0.03192,0,NA,NA,NA,1,NA,0,0
JN,JN.A,1,JN.A.1.15,15,2.457496166,36.4380722,N,127.3236567,0.75,35.5,148.5,,2.96075,0.01194,0.05045,3.991,0.00983,0.741856678,0.002463042,0.002991731,0.747311451,2.116850127,0,2.116850127,2.116850127,2.116850127,0,0,0,0,2,26.27984759,0,26.27984759,26.27984759,26.27984759,0,0,0,0,120.5,0,120.5,44.5,0,44.5,0,120.5,44.5,165,165,0.9101,1,NA,0,NA,NA,NA,1,1
JN,JN.A,1,JN.A.1.16,16,2.553527594,37.63254929,N,127.3236567,0.83,32.56,119.24,,3.1383,0,0.07253,4.369,0,0.718310826,0,0,0.718310826,17.72112545,0,17.72112545,17.56567698,17.56567698,0,0.155448469,0,0,5,52.2437432,0,52.2437432,46.49106171,46.49106171,0,5.752681486,0,0,140,0,140,60,0,60,0,140,60,200,200,2.3985,1,NA,1,NA,0,NA,1,1
JN,JN.A,1,JN.A.1.17,17,2.484502077,36.38194656,N,159.1545709,0.82,28.9,103,,0.662784,0.03281,0.00605,3.289,0.0026,0.201515354,0.000790514,0.009975676,0.212281545,38.06646526,0,38.06646526,38.06646526,38.06646526,0,0,0,0,4,86.84410876,0,86.84410876,86.84410876,86.84410876,0,0,0,0,140,0,140,68.5,0,68.5,0,140,68.5,208.5,208.5,0.54859,1,NA,NA,NA,NA,NA,1,1
JN,JN.A,1,JN.A.1.18,18,3.115299702,37.30781174,N,127.3236567,0.75,34.7,140.08,,2.241024,0.00283,0.05402,4.233,0.00174,0.529417434,0.000411056,0.000668557,0.530497047,33.15269366,0,32.51514186,32.51514186,32.51514186,0,0,0,0.637551801,4,33.91584316,0,32.58272235,32.58272235,32.58272235,0,0,0,1.333120816,168,0,168,62,0,62,0,168,62,230,230,0.15175,1,NA,0,NA,NA,NA,1,1
JN,JN.A,1,JN.A.1.19,19,2.536492825,36.60344315,N,95.49274255,0.74,28.36,145.08,,4.973208,0.00626,0.06126,4.027,0.02429,1.23496598,0.006031785,0.001554507,1.242552272,8.647798742,0,7.86163522,7.86163522,7.86163522,0,0,0,0.786163522,4,23.48584906,0,7.865172956,7.865172956,7.865172956,0,0,0,15.6206761,234,0,234,74,0,74,0,234,74,308,308,0.04266,1,NA,0,NA,0,NA,1,1
JN,JN.A,1,JN.A.1.20,20,2.099382877,36.39024353,N,95.49274255,0.72,30.94,151.1,,0.65286,0.02566,0.00825,3.337,0,0.195642793,0,0.007689542,0.203332334,43.44660194,0,43.44660194,43.2038835,43.2038835,0,0.242718447,0,0,4,77.76990291,0,77.76990291,76.36043689,76.36043689,0,1.409466019,0,0,260.5,0,260.5,93.5,0,93.5,0,260.5,93.5,354,354,0.01074,1,NA,0,NA,0,NA,1,1
JN,JN.B,1,JN.B.1.1,1,2.433380127,32.67982864,N,222.8163993,0.97,69.52,248.92,,1.892336,0,0.00407,12.113,0.16495,0.156223561,0.013617601,0,0.169841162,8.127678439,6.649918723,1.477759716,1.477759716,1.477759716,0,0,6.649918723,0,6,3.585340624,2.784985961,0.800354662,0.800354662,0.800354662,0,0,2.784985961,0,83,0,83,54,0,54,0,83,54,137,137,4.79567,1,NA,0,NA,1,NA,1,1
JN,JN.B,1,JN.B.1.2,2,2.290485144,32.93070221,N,190.9854851,0.95,69.06,233.04,,1.0416,0,0.00938,7.915,0.02302,0.131598231,0.002908402,0,0.134506633,10.33019738,7.747648035,2.398081535,2.398081535,2.398081535,0,0,7.747648035,0.18446781,6,7.048146099,2.917173953,3.215458403,3.215458403,3.215458403,0,0,2.917173953,0.915513743,249.5,0,249.5,167,0,167,0,249.5,167,416.5,416.5,3.65317,0,NA,0,NA,0,NA,1,0
JN,JN.B,1,JN.B.1.3,3,2.311840773,34.14700699,N,222.8163993,0.96,73.02,280,,1.84038,0,0,12.842,0.23952,0.143309453,0.0186513,0,0.161960754,7.592770827,5.133140841,2.459629986,2.459629986,2.352689552,0.106940434,0,5.133140841,0,9,6.391188108,2.784301144,3.606886964,3.606886964,3.54197412,0.064912844,0,2.784301144,0,86.5,0,86.5,66,0,66,0,86.5,66,152.5,152.5,1.18839,1,NA,0,NA,0,NA,1,1
JN,JN.B,1,JN.B.1.4,4,2.614377022,36.87240219,N,254.6473135,0.94,71.14,237.62,,0.99892,0.02306,0.01265,8.307,0.07,0.120250391,0.008426628,0.002775972,0.131452991,7.304409047,5.192290768,2.112118279,1.936108422,1.936108422,0,0.176009857,5.192290768,0,8,11.910675,3.186394438,8.72428056,5.387309689,5.387309689,0,3.33697087,3.186394438,0,175.5,0,175.5,59.5,0,59.5,0,175.5,59.5,235,235,10.90989,1,NA,0,NA,1,NA,1,1
JN,JN.B,1,JN.B.1.5,5,1.921276808,34.04813385,N,254.6473135,0.87,67.8,223.08,,1.7608,0,0.00546,8.421,0.17581,0.209096307,0.020877568,0,0.229973875,4.869903993,3.617642966,1.252261027,1.252261027,1.252261027,0,0,3.617642966,0,7,2.105607347,1.138305273,0.967302073,0.967302073,0.967302073,0,0,1.138305273,0,395,0,395,94,0,94,0,395,94,489,489,3.49254,1,NA,0,NA,1,NA,1,1
JN,JN.B,1,JN.B.1.6,6,2.31605649,32.48361206,N,254.6473135,0.95,75.68,270.66,,1.295008,0,0.0027,9.872,0.05375,0.131179903,0.005444692,0,0.136624595,8.927306221,6.801757121,1.842142553,1.842142553,1.27532946,0.566813093,0,6.801757121,0.283406547,9,8.709791696,4.225591611,3.077653394,3.077653394,2.736431912,0.341221482,0,4.225591611,1.406546691,366,0,366,107.5,0,107.5,0,366,107.5,473.5,473.5,5.34063,1,NA,0,NA,0,NA,1,1
JN,JN.B,1,JN.B.1.7,7,2.340611935,34.53026962,N,254.6473135,0.96,68.4,260.58,,1.632,0,0.01185,10.14,0.07191,0.160946746,0.007091716,0,0.168038462,5.406764743,3.772161449,1.508864579,1.383125864,1.383125864,0,0.125738715,3.772161449,0.125738715,8,8.574122972,2.784986797,5.678360367,1.025147743,1.025147743,0,4.653212624,2.784986797,0.110775808,388.5,0,388.5,72.5,0,72.5,0,388.5,72.5,461,461,11.243,1,NA,0,NA,0,NA,1,1
JN,JN.B,1,JN.B.1.8,8,2.331518412,33.66850281,N,222.8163993,1,73.66,292.04,,1.23312,0.00146,0.01333,9.389,0.14483,0.131336671,0.015425498,0.000155501,0.14691767,11.14649682,3.184713376,7.961783439,7.643312102,7.643312102,0,0.318471338,3.184713376,0,5,12.87866242,7.028343949,5.850318471,5.117834395,5.117834395,0,0.732484076,7.028343949,0,385.5,0,385.5,97,0,97,0,385.5,97,482.5,482.5,4.79691,1,NA,0,NA,0,NA,1,1
JN,JN.B,1,JN.B.1.9,9,2.351081133,36.914505,N,159.1545709,1.04,75.32,294.64,,1.84756,0.01267,0.01336,13.871,0.14029,0.133195876,0.010113907,0.000913416,0.144223199,2.297341648,0.902527076,1.148670824,1.066622908,1.066622908,0,0.082047916,0.902527076,0.246143748,9,6.024532327,0.682310469,4.356252051,1.319904824,1.319904824,0,3.036347227,0.682310469,0.985969806,249,0,249,50.5,0,50.5,0,249,50.5,299.5,299.5,0.556,0,NA,0,NA,1,NA,1,0
JN,JN.B,1,JN.B.1.10,10,2.838618994,38.10313034,N,159.1545709,0.98,69.96,264.38,,1.2584,0,0.00851,12.75,0.03425,0.098698039,0.002686275,0,0.101384314,7.813673929,4.808414726,3.005259204,2.854996243,1.652892562,1.202103681,0.15026296,4.808414726,0,10,11.46145755,2.816378663,8.645078888,3.084297521,1.960781367,1.123516153,5.560781367,2.816378663,0,77.5,0,77.5,39,0,39,0,77.5,39,116.5,116.5,1.64848,0,NA,0,NA,0,NA,1,0
