"unique_plot_ID","Site","Plot.ID","Treatment","Deterrent","Nutrients","Acanthochitona fascicularis.Bmass.per.g","Adamnestia sp..Bmass.per.g","Alia carinata.Bmass.per.g","Alia tuberosa.Bmass.per.g","Alvania compacta.Bmass.per.g","Alvania concinna.Bmass.per.g","Alvania spp..Bmass.per.g","amphiD.Bmass.per.g","Amphilochidae.Bmass.per.g","Amphilochus brunneus.Bmass.per.g","Ampithoe.Bmass.per.g","Ampithoe lacertosa.Bmass.per.g","Ampithoe longimana.Bmass.per.g","Ampithoe rubricata.Bmass.per.g","Ampithoe sectimanus.Bmass.per.g","Ampithoe valida.Bmass.per.g","Anachis avara.Bmass.per.g","Aoridae.Bmass.per.g","Aoroides columbiae.Bmass.per.g","Aoroides curvipes.Bmass.per.g","Apherusa cf. ovalipes.Bmass.per.g","Apherusa chiereghinii.Bmass.per.g","Aplysia fasciata cf..Bmass.per.g","Assiminea californica.Bmass.per.g","Barleeia angustata.Bmass.per.g","Batillaria cumingii.Bmass.per.g","Bittium reticulatum.Bmass.per.g","Bittium varium.Bmass.per.g","Bulla gouldiana.Bmass.per.g","Bulla striata .Bmass.per.g","Calliopius laeviusculus.Bmass.per.g","Caprella californica.Bmass.per.g","Caprella equilibra.Bmass.per.g","Caprella kroyeri.Bmass.per.g","Caprella penantis.Bmass.per.g","Caprella spp..Bmass.per.g","Cerithiopsis greenii.Bmass.per.g","Cerithium sp..Bmass.per.g","Cerithium vulgatum.Bmass.per.g","Chironomid larvae sp..Bmass.per.g","Chironomid pupa.Bmass.per.g","Chironomidae.Bmass.per.g","Columbella rustica.Bmass.per.g","Conus mediterraneus.Bmass.per.g","Cymadusa compta.Bmass.per.g","Cymodoce japonica.Bmass.per.g","Cymodoce truncata.Bmass.per.g","Deutella sp..Bmass.per.g","Dexamine spinosa.Bmass.per.g","Dexaminidae.Bmass.per.g","Dulichiella appendiculata.Bmass.per.g","dummy.x.Bmass.per.g","Edotea triloba.Bmass.per.g","Elasmopus levis.Bmass.per.g","Eogammarus confervicolus.Bmass.per.g","Eophliantidae.Bmass.per.g","Erichsonella attenuata.Bmass.per.g","Ericthonius punctatus.Bmass.per.g","Eusiroidea.Bmass.per.g","Exogone gemmifera.Bmass.per.g","Exosphaeroma oregonensis.Bmass.per.g","Gammarella fucicola.Bmass.per.g","Gammarid unknown  #1.Bmass.per.g","Gammarus annulatus.Bmass.per.g","Gammarus cf. locusta.Bmass.per.g","Gammarus duebeni.Bmass.per.g","Gammarus lawrencianus.Bmass.per.g","Gammarus mucronatus.Bmass.per.g","Gammarus oceanicus.Bmass.per.g","Gammarus salinus.Bmass.per.g","Gammarus setosus.Bmass.per.g","Gammarus sp..Bmass.per.g","Gammarus tigrinus.Bmass.per.g","Gastropoda juv..Bmass.per.g","Gibbula umbilicaris.Bmass.per.g","Grandidierella japonica.Bmass.per.g","Haminoea.Bmass.per.g","Hippolyte californiensis.Bmass.per.g","Hippolyte longirostris.Bmass.per.g","Hippolyte sp..Bmass.per.g","Hippolyte varians.Bmass.per.g","Holotelson tuberculatus.Bmass.per.g","Hourstonius vilordes.Bmass.per.g","Hyalidae.Bmass.per.g","Hydrobia spp..Bmass.per.g","Hydrobia ulvae.Bmass.per.g","Idotea balthica.Bmass.per.g","Idotea hectica.Bmass.per.g","Idotea resecata.Bmass.per.g","Idotea rufescens.Bmass.per.g","Idotea wosnesenskii.Bmass.per.g","Iphimedia rickettsi.Bmass.per.g","Ischyroceridae.Bmass.per.g","Jaera albifrons.Bmass.per.g","Jaera marina.Bmass.per.g","Jujubinus striatus.Bmass.per.g","Lacuna marmorata.Bmass.per.g","Lacuna turrita.Bmass.per.g","Lacuna vincta.Bmass.per.g","Lembos websteri.Bmass.per.g","Lepidochitona cinerea.Bmass.per.g","Liocarcinus navigator.Bmass.per.g","Littorina littorea.Bmass.per.g","Littorina obtusata.Bmass.per.g","Littorina saxatilis.Bmass.per.g","Lottia pelta.Bmass.per.g","Lysianassidae.Bmass.per.g","Margarites.Bmass.per.g","Megamoera dentata.Bmass.per.g","Melita shimizui.Bmass.per.g","Microdeutopus anomalus.Bmass.per.g","Microdeutopus gryllotalpa.Bmass.per.g","Microprotopus raneyi.Bmass.per.g","Mopalia sp..Bmass.per.g","Munna sp..Bmass.per.g","Notoacmea depicta.Bmass.per.g","Osilinus lineatus.Bmass.per.g","oth4.Bmass.per.g","Palaemon adspersus.Bmass.per.g","Palaemon serratus.Bmass.per.g","Palaemonetes pugio.Bmass.per.g","Palaemonetes vulgaris.Bmass.per.g","Paracaprella tenuis.Bmass.per.g","Paracerceis caudata.Bmass.per.g","Paracerceis cordata.Bmass.per.g","Paracerceis sculpta.Bmass.per.g","Paradexamine barnardi.Bmass.per.g","Photis brevipes.Bmass.per.g","Phyllaplysia taylori.Bmass.per.g","Platynereis dumerilii.Bmass.per.g","Pleustidae.Bmass.per.g","Pleusymtes glaber.Bmass.per.g","Podoceridae.Bmass.per.g","Podoceropsis nitida.Bmass.per.g","Pontogeneia rostrata.Bmass.per.g","Rissoa (red stout).Bmass.per.g","Rissoa lilacina.Bmass.per.g","Rissoa membranacea.Bmass.per.g","Rissoa parva.Bmass.per.g","Rissoa/Pussillina spp..Bmass.per.g","Siphonacmaea oblongata.Bmass.per.g","Theodoxus fluviatilis.Bmass.per.g","UnID Turreted Rissoids.Bmass.per.g","Unk gammaridean amphipod.Bmass.per.g","Unknown 1 Chiton.Bmass.per.g","Zeuxo sp..Bmass.per.g"
"JN_26","JN",26,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392749244712991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20351551771491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141032683328756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137462235649547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315847294699258,0,0,0,0,0,0,0,0,0,0,0
"JN_27","JN",27,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84911525585844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04782400765184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102582496413199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN_28","JN",28,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5743325985795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN_29","JN",29,"D+N+","D+","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16363383803306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67328795666065,0,0,0,0,0,0,0,0,0,0,0,0.126545353521322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656480066675927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993193499097097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126545353521322,0,0,0,0,0,0,0,0,0,0,0
"JN_3","JN",3,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8286364930259,0,0,0,0,0,0,0,0,0,0,0,0.259322516367777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330202106461714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300028465698833,0,0,0,0,0,0,0,0,0,0,0
"JN_30","JN",30,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43015665796345,0,0,0,0,0,0,0,0,0,0,0,9.37875326370757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233355091383812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20757180156658,0,0,0,0,0,0,0,0,0,0,0
"JN_31","JN",31,"D+N+","D+","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05875796178344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425477707006369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN_32","JN",32,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676858443225581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677675341346715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460963939782938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945267825884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26840938265842,0,0,0,0,0,0.811063134554791,0,0,0,0,0
"JN_33","JN",33,"D+N+","D+","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24460859229071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664119544914247,0,0,0,0,0,0,0,0,0,0,0,3.15418577007981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226863644082187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118016641195449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021990151129224,0,0,0,0,0,0,0,0,0,0,0
"JN_34","JN",34,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36883763003166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990954319312528,0,0,0,0,0,0,0,0,0,0,0,6.83604703753958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32632293080054,0,0,0,0,0,0,0,0,0,0,0
"JN_35","JN",35,"D+N+","D+","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01251015434606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387814784727864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414459788789602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206661251015435,0,0,0,0,0,0,0,0,0,0,0
"JN_36","JN",36,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533316082287489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566955621684565,0,0,0,0,0,0,0,0,0,0,0,11.4727649113728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79842152930521,0,0,0,0,0
"JN_37","JN",37,"D+N+","D+","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70705103233346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835605765485002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802882742500974,0,0,0,0,0,0,0,0,0,0,0
"JN_38","JN",38,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509061338289963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN_39","JN",39,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149515837846709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07369112095848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704086656819301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43853602494666,0,0,0,0,0
"JN_4","JN",4,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.530749789385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1010951979781,0,0,0,0,0,0,0,0,0,0,0,6.23538331929233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153496208930076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240943555181129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13192923336142,0,0,0,0,0,0,0,0,0,0,0
"JN_40","JN",40,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6446379105659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565888405223585,0,0,0,0,0,0,0,0,0,0,0.142857142857143
"JN_5","JN",5,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17706978760295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222583441699176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929778933680104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN_6","JN",6,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90301862556198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36159280667951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772853778634125,0,0,0,0,0,0,0,0,0,0,0
"JN_7","JN",7,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45247623811906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09604802401201,0,0,0,0,0,0,0,0,0,0,0,19.9652326163082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230865432716358,0,0,0,0,0,0,0,0,0,0,0
"JN_8","JN",8,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22354614974213,0,0,0,0,0,0,0,0,0,0,0,0.0254312644495821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36528543482127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206295571758848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357460430375244,0,0,0,0,0,0,0,0,0,0,0
"JN_9","JN",9,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64126126126126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62162162162162,0,0,0,0,0,0,0,0,0,0,0,0.065045045045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164144144144144,0,0,0,0,0,0,0,0,0,0,0
"JS_1","JS",1,"D-N-","D-","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491452991452991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752991452991453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86431623931624
"JS_100","JS",100,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243942992874109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036104513064133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679334916864608
"JS_51","JS",51,"D+N+","D+","N+",0,0,0,0,0,0.0340044742729307,0,0,0,0,0,0,0,0,0,0.627293064876957,0,0,0,0,0,0,0,0,1.19552572706935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82102908277405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324832214765101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197091722595078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26129753914989
"JS_52","JS",52,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786595174262735,0,0,0,0,0,0,0,0,0.550670241286863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45174262734584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163002680965147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66112600536193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41608579088472
"JS_54","JS",54,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0.37953795379538,0,0,0,0,0,0,0,0,0,0,0,0,0.5496699669967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43267326732673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162871287128713
"JS_55","JS",55,"D+N-","D+","N-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233940774487472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76036446469248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394533029612756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476309794988611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657858769931663
"JS_56","JS",56,"D-N+","D-","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227344992050874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128775834658188
"JS_57","JS",57,"D-N-","D-","N-",0,0,0,0,0,0.029126213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694174757281553
"JS_58","JS",58,"D+N+","D+","N+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JS_60","JS",60,"D+N-","D+","N-",0,0,0,0,0,0.00867052023121387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148410404624277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131791907514451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41950867052023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28150289017341
"JS_61","JS",61,"D-N-","D-","N-",0,0,0,0,0,0.0267605633802817,0,0,0,0,0,0,0,0,0,5.9818661971831,0,0,0,0.345950704225352,0,0,0,0,1.30246478873239,1.22359154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98538732394366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251760563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718661971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404929577464789,0,0,1.02887323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
